time,1m,3m,6m,1y,2y,3y,5y,7y,10y,20y,30y
28/09/2012,0.06,0.1,0.14,0.17,0.23,0.31,0.62,1.04,1.65,2.42,2.82
27/09/2012,0.05,0.09,0.14,0.16,0.25,0.34,0.64,1.05,1.66,2.43,2.83
26/09/2012,0.05,0.11,0.13,0.17,0.26,0.34,0.63,1.03,1.64,2.4,2.79
25/09/2012,0.06,0.11,0.15,0.18,0.27,0.35,0.66,1.08,1.7,2.47,2.86
24/09/2012,0.03,0.11,0.14,0.18,0.27,0.35,0.68,1.12,1.74,2.53,2.91
21/09/2012,0.05,0.11,0.14,0.18,0.27,0.36,0.68,1.14,1.77,2.57,2.95
20/09/2012,0.06,0.11,0.14,0.18,0.27,0.36,0.7,1.18,1.8,2.58,2.96
19/09/2012,0.08,0.11,0.14,0.18,0.27,0.35,0.7,1.18,1.79,2.58,2.97
18/09/2012,0.08,0.1,0.13,0.18,0.25,0.35,0.71,1.19,1.82,2.61,3
17/09/2012,0.06,0.11,0.13,0.18,0.25,0.36,0.73,1.22,1.85,2.64,3.03
14/09/2012,0.08,0.11,0.13,0.18,0.27,0.35,0.72,1.23,1.88,2.68,3.09
13/09/2012,0.1,0.1,0.13,0.17,0.24,0.32,0.65,1.12,1.75,2.53,2.95
12/09/2012,0.09,0.1,0.13,0.18,0.25,0.33,0.7,1.17,1.77,2.52,2.92
11/09/2012,0.09,0.1,0.14,0.18,0.25,0.33,0.67,1.12,1.7,2.44,2.84
10/09/2012,0.09,0.1,0.14,0.18,0.25,0.33,0.66,1.1,1.68,2.43,2.83
07/09/2012,0.09,0.11,0.14,0.18,0.25,0.33,0.64,1.09,1.67,2.42,2.81
06/09/2012,0.1,0.11,0.14,0.18,0.27,0.34,0.68,1.12,1.68,2.41,2.8
05/09/2012,0.11,0.11,0.14,0.17,0.25,0.32,0.62,1.04,1.6,2.32,2.7
04/09/2012,0.1,0.1,0.14,0.16,0.23,0.31,0.62,1.03,1.59,2.3,2.69
31/08/2012,0.09,0.09,0.14,0.16,0.22,0.3,0.59,1.01,1.57,2.29,2.68
30/08/2012,0.12,0.1,0.14,0.17,0.27,0.35,0.66,1.08,1.63,2.36,2.75
29/08/2012,0.12,0.12,0.14,0.18,0.27,0.36,0.69,1.11,1.66,2.38,2.77
28/08/2012,0.12,0.1,0.15,0.18,0.27,0.36,0.69,1.1,1.64,2.36,2.75
27/08/2012,0.1,0.11,0.14,0.18,0.28,0.37,0.7,1.11,1.65,2.38,2.76
24/08/2012,0.1,0.1,0.13,0.19,0.28,0.37,0.72,1.14,1.68,2.41,2.79
23/08/2012,0.1,0.11,0.13,0.19,0.26,0.36,0.71,1.13,1.68,2.41,2.79
22/08/2012,0.1,0.11,0.13,0.19,0.26,0.37,0.71,1.16,1.71,2.44,2.82
21/08/2012,0.1,0.11,0.14,0.2,0.31,0.42,0.8,1.25,1.8,2.53,2.9
20/08/2012,0.09,0.11,0.14,0.19,0.29,0.41,0.8,1.26,1.82,2.55,2.93
17/08/2012,0.09,0.09,0.14,0.2,0.29,0.42,0.81,1.27,1.81,2.55,2.93
16/08/2012,0.1,0.09,0.14,0.2,0.29,0.42,0.83,1.28,1.83,2.57,2.96
15/08/2012,0.11,0.09,0.14,0.19,0.27,0.42,0.8,1.25,1.8,2.53,2.9
14/08/2012,0.11,0.11,0.15,0.19,0.27,0.39,0.75,1.18,1.73,2.45,2.82
13/08/2012,0.1,0.11,0.15,0.19,0.27,0.36,0.71,1.12,1.65,2.37,2.74
10/08/2012,0.1,0.1,0.14,0.18,0.27,0.36,0.71,1.11,1.65,2.37,2.74
09/08/2012,0.1,0.11,0.15,0.2,0.29,0.38,0.74,1.15,1.69,2.4,2.78
08/08/2012,0.09,0.11,0.14,0.19,0.29,0.38,0.73,1.14,1.68,2.39,2.75
07/08/2012,0.09,0.11,0.14,0.19,0.27,0.37,0.71,1.13,1.66,2.37,2.72
06/08/2012,0.05,0.1,0.14,0.16,0.24,0.33,0.65,1.05,1.59,2.29,2.65
03/08/2012,0.03,0.09,0.14,0.16,0.24,0.33,0.67,1.07,1.6,2.3,2.65
02/08/2012,0.04,0.09,0.14,0.17,0.24,0.31,0.61,0.98,1.51,2.2,2.55
01/08/2012,0.07,0.1,0.14,0.17,0.24,0.32,0.63,1.03,1.56,2.25,2.6
31/07/2012,0.07,0.11,0.14,0.16,0.23,0.3,0.6,0.98,1.51,2.21,2.56
30/07/2012,0.06,0.11,0.15,0.18,0.23,0.31,0.61,0.99,1.53,2.22,2.58
27/07/2012,0.07,0.11,0.15,0.17,0.25,0.34,0.65,1.04,1.58,2.27,2.63
26/07/2012,0.08,0.11,0.15,0.18,0.23,0.31,0.58,0.94,1.45,2.13,2.49
25/07/2012,0.08,0.1,0.14,0.17,0.22,0.28,0.56,0.91,1.43,2.11,2.46
24/07/2012,0.08,0.1,0.15,0.18,0.22,0.28,0.57,0.91,1.44,2.11,2.47
23/07/2012,0.07,0.1,0.14,0.17,0.22,0.28,0.57,0.93,1.47,2.15,2.52
20/07/2012,0.07,0.09,0.14,0.17,0.22,0.29,0.59,0.95,1.49,2.17,2.55
19/07/2012,0.06,0.09,0.14,0.17,0.22,0.31,0.62,0.99,1.54,2.24,2.61
18/07/2012,0.07,0.09,0.14,0.18,0.22,0.3,0.6,0.97,1.52,2.21,2.59
17/07/2012,0.08,0.1,0.14,0.18,0.25,0.32,0.62,0.99,1.53,2.22,2.59
16/07/2012,0.04,0.1,0.14,0.18,0.24,0.31,0.6,0.97,1.5,2.18,2.56
13/07/2012,0.08,0.1,0.15,0.2,0.25,0.34,0.63,0.99,1.52,2.2,2.58
12/07/2012,0.08,0.1,0.15,0.2,0.25,0.35,0.63,0.98,1.5,2.18,2.57
11/07/2012,0.07,0.1,0.15,0.2,0.27,0.36,0.64,0.99,1.54,2.22,2.6
10/07/2012,0.07,0.09,0.15,0.2,0.27,0.37,0.63,0.98,1.53,2.22,2.6
09/07/2012,0.06,0.09,0.14,0.2,0.27,0.36,0.63,0.98,1.53,2.24,2.62
06/07/2012,0.06,0.08,0.15,0.2,0.27,0.37,0.64,1.01,1.57,2.28,2.66
05/07/2012,0.07,0.08,0.15,0.19,0.28,0.39,0.68,1.05,1.62,2.34,2.72
03/07/2012,0.08,0.09,0.15,0.21,0.3,0.39,0.69,1.08,1.65,2.36,2.74
02/07/2012,0.06,0.1,0.15,0.21,0.3,0.39,0.67,1.04,1.61,2.3,2.69
29/06/2012,0.04,0.09,0.16,0.21,0.33,0.41,0.72,1.11,1.67,2.38,2.76
28/06/2012,0.02,0.09,0.17,0.22,0.31,0.4,0.69,1.06,1.6,2.28,2.67
27/06/2012,0.06,0.09,0.17,0.21,0.31,0.42,0.73,1.1,1.65,2.32,2.7
26/06/2012,0.07,0.1,0.15,0.21,0.31,0.42,0.75,1.12,1.66,2.34,2.71
25/06/2012,0.06,0.1,0.16,0.19,0.31,0.39,0.72,1.1,1.63,2.31,2.69
22/06/2012,0.05,0.09,0.15,0.19,0.31,0.42,0.76,1.15,1.69,2.37,2.75
21/06/2012,0.05,0.09,0.15,0.19,0.32,0.41,0.73,1.1,1.63,2.3,2.68
20/06/2012,0.06,0.09,0.16,0.2,0.32,0.41,0.74,1.12,1.65,2.34,2.72
19/06/2012,0.06,0.09,0.14,0.18,0.3,0.39,0.71,1.09,1.64,2.33,2.73
18/06/2012,0.06,0.1,0.15,0.18,0.29,0.38,0.69,1.06,1.59,2.28,2.67
15/06/2012,0.05,0.09,0.15,0.18,0.29,0.37,0.68,1.06,1.6,2.3,2.7
14/06/2012,0.08,0.11,0.15,0.18,0.3,0.41,0.73,1.1,1.64,2.33,2.73
13/06/2012,0.07,0.1,0.15,0.18,0.3,0.4,0.71,1.06,1.61,2.3,2.7
12/06/2012,0.06,0.1,0.15,0.19,0.3,0.41,0.75,1.12,1.67,2.37,2.77
11/06/2012,0.05,0.09,0.15,0.18,0.27,0.37,0.69,1.05,1.6,2.3,2.71
08/06/2012,0.04,0.09,0.14,0.19,0.28,0.39,0.71,1.09,1.65,2.36,2.77
07/06/2012,0.04,0.09,0.14,0.18,0.27,0.37,0.72,1.1,1.66,2.35,2.75
06/06/2012,0.05,0.09,0.13,0.18,0.26,0.37,0.73,1.11,1.66,2.34,2.73
05/06/2012,0.05,0.08,0.14,0.18,0.25,0.34,0.68,1.04,1.57,2.23,2.63
04/06/2012,0.04,0.08,0.13,0.18,0.25,0.35,0.68,1.01,1.53,2.17,2.56
01/06/2012,0.03,0.07,0.12,0.17,0.25,0.34,0.62,0.93,1.47,2.13,2.53
31/05/2012,0.03,0.07,0.14,0.18,0.27,0.35,0.67,1.03,1.59,2.27,2.67
30/05/2012,0.05,0.07,0.13,0.19,0.27,0.38,0.69,1.06,1.63,2.32,2.72
29/05/2012,0.06,0.09,0.14,0.2,0.3,0.42,0.76,1.17,1.74,2.44,2.85
25/05/2012,0.07,0.09,0.14,0.2,0.3,0.41,0.76,1.17,1.75,2.44,2.85
24/05/2012,0.08,0.1,0.14,0.21,0.29,0.42,0.77,1.2,1.77,2.46,2.86
23/05/2012,0.07,0.09,0.13,0.2,0.28,0.4,0.74,1.15,1.73,2.41,2.81
22/05/2012,0.07,0.09,0.14,0.21,0.3,0.41,0.78,1.2,1.79,2.48,2.88
21/05/2012,0.06,0.09,0.14,0.21,0.3,0.41,0.75,1.18,1.75,2.42,2.8
18/05/2012,0.06,0.08,0.15,0.2,0.32,0.42,0.75,1.16,1.71,2.4,2.8
17/05/2012,0.08,0.1,0.16,0.2,0.32,0.4,0.74,1.16,1.7,2.39,2.8
16/05/2012,0.08,0.1,0.15,0.2,0.3,0.4,0.75,1.19,1.76,2.48,2.9
15/05/2012,0.08,0.09,0.15,0.19,0.29,0.38,0.74,1.19,1.76,2.5,2.91
14/05/2012,0.07,0.1,0.15,0.19,0.29,0.37,0.73,1.2,1.78,2.53,2.95
11/05/2012,0.07,0.1,0.15,0.18,0.27,0.36,0.75,1.24,1.84,2.59,3.02
10/05/2012,0.08,0.1,0.15,0.18,0.27,0.37,0.79,1.28,1.89,2.64,3.07
09/05/2012,0.07,0.09,0.15,0.18,0.27,0.36,0.77,1.26,1.87,2.63,3.03
08/05/2012,0.08,0.09,0.15,0.18,0.27,0.36,0.77,1.26,1.88,2.63,3.03
07/05/2012,0.06,0.1,0.15,0.18,0.27,0.37,0.79,1.29,1.92,2.67,3.07
04/05/2012,0.05,0.07,0.14,0.18,0.27,0.37,0.78,1.28,1.91,2.67,3.07
03/05/2012,0.05,0.09,0.15,0.19,0.28,0.4,0.82,1.34,1.96,2.72,3.12
02/05/2012,0.06,0.08,0.15,0.18,0.27,0.39,0.82,1.33,1.96,2.72,3.11
01/05/2012,0.07,0.09,0.15,0.19,0.27,0.39,0.84,1.35,1.98,2.76,3.16
30/04/2012,0.07,0.1,0.15,0.2,0.27,0.38,0.82,1.33,1.95,2.73,3.12
27/04/2012,0.07,0.09,0.14,0.19,0.26,0.39,0.82,1.34,1.96,2.73,3.12
26/04/2012,0.09,0.09,0.15,0.18,0.26,0.39,0.83,1.36,1.98,2.74,3.13
25/04/2012,0.08,0.09,0.14,0.18,0.26,0.39,0.86,1.38,2.01,2.76,3.15
24/04/2012,0.07,0.09,0.14,0.18,0.27,0.4,0.86,1.37,2,2.75,3.12
23/04/2012,0.04,0.08,0.13,0.17,0.27,0.39,0.83,1.34,1.96,2.71,3.08
20/04/2012,0.04,0.08,0.13,0.18,0.29,0.4,0.86,1.38,1.99,2.75,3.12
19/04/2012,0.04,0.07,0.12,0.17,0.27,0.4,0.84,1.37,1.98,2.74,3.12
18/04/2012,0.05,0.07,0.13,0.18,0.27,0.4,0.86,1.38,2,2.76,3.13
17/04/2012,0.07,0.08,0.13,0.18,0.27,0.42,0.88,1.4,2.03,2.79,3.15
16/04/2012,0.07,0.08,0.14,0.18,0.27,0.42,0.85,1.37,2,2.75,3.12
13/04/2012,0.07,0.09,0.13,0.17,0.27,0.41,0.86,1.39,2.02,2.77,3.14
12/04/2012,0.08,0.09,0.14,0.18,0.29,0.43,0.9,1.44,2.08,2.85,3.22
11/04/2012,0.08,0.09,0.14,0.18,0.3,0.43,0.89,1.41,2.05,2.82,3.18
10/04/2012,0.08,0.09,0.15,0.19,0.28,0.42,0.85,1.37,2.01,2.77,3.13
09/04/2012,0.07,0.09,0.15,0.19,0.32,0.46,0.9,1.42,2.06,2.82,3.18
06/04/2012,0.06,0.07,0.14,0.19,0.32,0.45,0.89,1.42,2.07,2.85,3.21
05/04/2012,0.07,0.08,0.14,0.19,0.35,0.5,1.01,1.56,2.19,2.97,3.32
04/04/2012,0.08,0.08,0.14,0.19,0.35,0.53,1.05,1.62,2.25,3.02,3.37
03/04/2012,0.07,0.08,0.15,0.2,0.36,0.56,1.1,1.68,2.3,3.07,3.41
02/04/2012,0.05,0.08,0.14,0.18,0.33,0.5,1.03,1.6,2.22,3,3.35
30/03/2012,0.05,0.07,0.15,0.19,0.33,0.51,1.04,1.61,2.23,3,3.35
29/03/2012,0.02,0.07,0.14,0.18,0.33,0.5,1.01,1.57,2.18,2.93,3.27
28/03/2012,0.05,0.09,0.14,0.18,0.34,0.51,1.05,1.6,2.21,2.97,3.31
27/03/2012,0.07,0.09,0.14,0.18,0.33,0.5,1.04,1.59,2.2,2.96,3.29
26/03/2012,0.06,0.09,0.15,0.19,0.36,0.54,1.09,1.65,2.26,3,3.33
23/03/2012,0.06,0.08,0.14,0.19,0.37,0.55,1.1,1.66,2.25,2.99,3.31
22/03/2012,0.06,0.08,0.14,0.19,0.37,0.56,1.13,1.69,2.29,3.04,3.37
21/03/2012,0.09,0.09,0.15,0.21,0.39,0.58,1.15,1.71,2.31,3.06,3.38
20/03/2012,0.08,0.1,0.15,0.22,0.41,0.62,1.22,1.78,2.38,3.13,3.46
19/03/2012,0.07,0.1,0.15,0.21,0.39,0.6,1.2,1.77,2.39,3.14,3.48
16/03/2012,0.07,0.09,0.15,0.21,0.37,0.57,1.13,1.7,2.31,3.08,3.41
15/03/2012,0.08,0.08,0.15,0.21,0.37,0.56,1.11,1.67,2.29,3.08,3.41
14/03/2012,0.08,0.09,0.15,0.21,0.4,0.6,1.13,1.69,2.29,3.08,3.43
13/03/2012,0.06,0.08,0.15,0.2,0.35,0.51,0.99,1.52,2.14,2.92,3.26
12/03/2012,0.05,0.09,0.15,0.18,0.33,0.47,0.92,1.43,2.04,2.82,3.17
09/03/2012,0.06,0.09,0.13,0.18,0.33,0.46,0.9,1.43,2.04,2.83,3.19
08/03/2012,0.07,0.08,0.14,0.18,0.32,0.44,0.89,1.41,2.03,2.82,3.18
07/03/2012,0.06,0.08,0.14,0.18,0.3,0.42,0.85,1.37,1.98,2.76,3.12
06/03/2012,0.06,0.08,0.13,0.17,0.3,0.4,0.83,1.35,1.96,2.73,3.08
05/03/2012,0.07,0.08,0.14,0.17,0.31,0.43,0.87,1.4,2,2.78,3.13
02/03/2012,0.06,0.07,0.12,0.17,0.28,0.41,0.84,1.38,1.99,2.77,3.11
01/03/2012,0.07,0.08,0.13,0.18,0.3,0.43,0.89,1.44,2.03,2.8,3.15
29/02/2012,0.08,0.08,0.13,0.18,0.3,0.43,0.87,1.39,1.98,2.73,3.08
28/02/2012,0.1,0.1,0.14,0.18,0.3,0.41,0.84,1.36,1.94,2.71,3.07
27/02/2012,0.08,0.12,0.14,0.17,0.3,0.4,0.84,1.35,1.92,2.69,3.04
24/02/2012,0.08,0.1,0.14,0.18,0.31,0.43,0.89,1.41,1.98,2.75,3.1
23/02/2012,0.07,0.09,0.14,0.17,0.31,0.43,0.88,1.4,1.99,2.77,3.13
22/02/2012,0.07,0.09,0.13,0.17,0.29,0.42,0.88,1.41,2.01,2.79,3.15
21/02/2012,0.03,0.08,0.13,0.17,0.31,0.44,0.92,1.47,2.05,2.84,3.2
17/02/2012,0.03,0.09,0.13,0.18,0.29,0.42,0.88,1.43,2.01,2.8,3.16
16/02/2012,0.04,0.1,0.13,0.17,0.29,0.42,0.87,1.41,1.99,2.78,3.14
15/02/2012,0.09,0.11,0.13,0.18,0.29,0.38,0.81,1.34,1.93,2.72,3.09
14/02/2012,0.09,0.12,0.15,0.18,0.29,0.4,0.81,1.34,1.92,2.7,3.06
13/02/2012,0.06,0.11,0.14,0.15,0.29,0.4,0.85,1.4,1.99,2.78,3.14
10/02/2012,0.05,0.09,0.12,0.15,0.27,0.36,0.81,1.36,1.96,2.75,3.11
09/02/2012,0.06,0.09,0.12,0.15,0.27,0.38,0.86,1.43,2.04,2.83,3.2
08/02/2012,0.06,0.09,0.11,0.15,0.27,0.35,0.82,1.39,2.01,2.78,3.14
07/02/2012,0.06,0.08,0.11,0.14,0.25,0.35,0.82,1.39,2,2.78,3.14
06/02/2012,0.04,0.08,0.1,0.14,0.24,0.32,0.76,1.32,1.93,2.71,3.08
03/02/2012,0.06,0.08,0.1,0.14,0.23,0.33,0.78,1.35,1.97,2.76,3.13
02/02/2012,0.07,0.08,0.1,0.14,0.23,0.31,0.71,1.25,1.86,2.64,3.01
01/02/2012,0.05,0.06,0.09,0.13,0.23,0.31,0.72,1.27,1.87,2.65,3.01
31/01/2012,0.04,0.06,0.08,0.13,0.22,0.3,0.71,1.24,1.83,2.59,2.94
30/01/2012,0.05,0.05,0.08,0.12,0.22,0.31,0.73,1.27,1.87,2.64,2.99
27/01/2012,0.05,0.06,0.08,0.12,0.22,0.32,0.75,1.31,1.93,2.71,3.07
26/01/2012,0.04,0.05,0.08,0.12,0.22,0.31,0.77,1.34,1.96,2.74,3.1
25/01/2012,0.03,0.04,0.07,0.12,0.22,0.34,0.81,1.4,2.01,2.78,3.13
24/01/2012,0.02,0.04,0.07,0.12,0.24,0.39,0.92,1.49,2.08,2.82,3.15
23/01/2012,0.03,0.04,0.07,0.12,0.26,0.39,0.93,1.51,2.09,2.82,3.15
20/01/2012,0.03,0.05,0.07,0.11,0.26,0.38,0.91,1.47,2.05,2.78,3.1
19/01/2012,0.04,0.05,0.07,0.11,0.26,0.36,0.87,1.43,2.01,2.72,3.05
18/01/2012,0.02,0.03,0.07,0.11,0.24,0.35,0.82,1.34,1.92,2.63,2.96
17/01/2012,0.02,0.03,0.06,0.11,0.21,0.33,0.79,1.31,1.87,2.57,2.89
13/01/2012,0.02,0.03,0.06,0.1,0.24,0.34,0.8,1.32,1.89,2.59,2.91
12/01/2012,0.02,0.03,0.06,0.11,0.22,0.35,0.84,1.37,1.94,2.65,2.97
11/01/2012,0.01,0.02,0.05,0.11,0.24,0.34,0.82,1.34,1.93,2.63,2.96
10/01/2012,0.01,0.02,0.05,0.11,0.24,0.37,0.86,1.41,2,2.71,3.04
09/01/2012,0.01,0.01,0.05,0.11,0.26,0.38,0.85,1.39,1.98,2.7,3.02
06/01/2012,0.02,0.02,0.05,0.12,0.25,0.4,0.86,1.4,1.98,2.7,3.02
05/01/2012,0.01,0.02,0.07,0.11,0.27,0.4,0.88,1.43,2.02,2.74,3.06
04/01/2012,0.01,0.02,0.06,0.12,0.25,0.4,0.89,1.43,2,2.71,3.03
03/01/2012,0.01,0.02,0.06,0.12,0.27,0.4,0.89,1.41,1.97,2.67,2.98
30/12/2011,0.01,0.02,0.06,0.12,0.25,0.36,0.83,1.35,1.89,2.57,2.89
29/12/2011,0,0.02,0.07,0.12,0.28,0.41,0.88,1.38,1.91,2.58,2.9
28/12/2011,0,0.01,0.05,0.12,0.28,0.42,0.91,1.41,1.93,2.59,2.91
27/12/2011,0.01,0.02,0.06,0.12,0.3,0.45,0.96,1.49,2.02,2.72,3.04
23/12/2011,0,0.01,0.04,0.12,0.28,0.45,0.97,1.49,2.03,2.73,3.05
22/12/2011,0,0.01,0.03,0.12,0.28,0.41,0.91,1.43,1.97,2.67,2.99
21/12/2011,0,0.01,0.04,0.13,0.28,0.4,0.91,1.44,1.98,2.67,3
20/12/2011,0,0.01,0.04,0.12,0.26,0.39,0.88,1.39,1.94,2.61,2.93
19/12/2011,0,0.01,0.04,0.11,0.24,0.36,0.82,1.3,1.82,2.48,2.79
16/12/2011,0,0,0.04,0.11,0.24,0.35,0.81,1.32,1.86,2.54,2.86
15/12/2011,0,0,0.05,0.12,0.26,0.37,0.86,1.38,1.92,2.6,2.92
14/12/2011,0,0.01,0.05,0.12,0.25,0.36,0.86,1.38,1.92,2.59,2.91
13/12/2011,0,0.01,0.06,0.11,0.24,0.35,0.85,1.4,1.96,2.66,2.98
12/12/2011,0,0.01,0.05,0.1,0.24,0.36,0.87,1.45,2.03,2.75,3.06
09/12/2011,0,0.01,0.05,0.11,0.22,0.37,0.89,1.48,2.07,2.79,3.1
08/12/2011,0,0.01,0.04,0.1,0.22,0.35,0.86,1.41,1.99,2.7,3
07/12/2011,0,0.02,0.05,0.11,0.24,0.36,0.89,1.46,2.02,2.74,3.04
06/12/2011,0,0.01,0.04,0.11,0.25,0.41,0.94,1.52,2.08,2.74,3.09
05/12/2011,0.01,0.01,0.05,0.11,0.27,0.4,0.93,1.49,2.04,2.73,3.02
02/12/2011,0.02,0.02,0.06,0.12,0.25,0.39,0.92,1.49,2.05,2.74,3.03
01/12/2011,0.02,0.01,0.05,0.12,0.27,0.41,0.97,1.55,2.11,2.82,3.12
30/11/2011,0.02,0.01,0.06,0.12,0.25,0.41,0.96,1.53,2.08,2.77,3.06
29/11/2011,0.02,0.02,0.05,0.14,0.27,0.4,0.93,1.48,2,2.66,2.96
28/11/2011,0.02,0.03,0.07,0.13,0.26,0.39,0.91,1.44,1.97,2.63,2.93
25/11/2011,0.02,0.02,0.07,0.13,0.28,0.41,0.93,1.45,1.97,2.62,2.92
23/11/2011,0.02,0.02,0.06,0.12,0.26,0.4,0.88,1.38,1.89,2.53,2.82
22/11/2011,0.02,0.02,0.06,0.11,0.26,0.4,0.91,1.42,1.94,2.6,2.91
21/11/2011,0.02,0.02,0.05,0.11,0.27,0.41,0.92,1.45,1.97,2.65,2.96
18/11/2011,0.02,0.01,0.04,0.12,0.29,0.43,0.94,1.48,2.01,2.69,2.99
17/11/2011,0.01,0.02,0.04,0.1,0.27,0.4,0.88,1.41,1.96,2.66,2.98
16/11/2011,0.01,0.01,0.04,0.11,0.26,0.4,0.9,1.44,2.01,2.73,3.05
15/11/2011,0.01,0.01,0.05,0.11,0.26,0.4,0.93,1.48,2.06,2.79,3.1
14/11/2011,0.01,0.01,0.04,0.09,0.24,0.39,0.91,1.46,2.04,2.77,3.09
10/11/2011,0.01,0.01,0.03,0.1,0.24,0.38,0.9,1.45,2.04,2.8,3.12
09/11/2011,0.01,0.01,0.04,0.1,0.24,0.37,0.88,1.41,2,2.73,3.03
08/11/2011,0.01,0.01,0.03,0.1,0.25,0.39,0.92,1.5,2.1,2.84,3.13
07/11/2011,0.01,0.01,0.04,0.09,0.25,0.38,0.88,1.44,2.04,2.77,3.05
04/11/2011,0.01,0.01,0.03,0.11,0.22,0.37,0.88,1.45,2.06,2.81,3.09
03/11/2011,0.01,0.01,0.04,0.11,0.24,0.39,0.91,1.48,2.09,2.83,3.1
02/11/2011,0.01,0.01,0.04,0.11,0.23,0.37,0.89,1.44,2.03,2.75,3.03
01/11/2011,0.01,0.01,0.05,0.13,0.23,0.38,0.9,1.45,2.01,2.73,2.99
31/10/2011,0.02,0.01,0.06,0.12,0.25,0.41,0.99,1.58,2.17,2.89,3.16
28/10/2011,0.02,0.01,0.06,0.13,0.28,0.5,1.13,1.74,2.34,3.09,3.36
27/10/2011,0.02,0.02,0.07,0.14,0.31,0.53,1.2,1.83,2.42,3.18,3.45
26/10/2011,0.01,0.02,0.06,0.13,0.28,0.48,1.09,1.68,2.23,2.95,3.22
25/10/2011,0.01,0.01,0.06,0.11,0.26,0.43,1.01,1.6,2.14,2.86,3.13
24/10/2011,0.01,0.02,0.06,0.11,0.3,0.47,1.1,1.7,2.25,3,3.27
21/10/2011,0.01,0.02,0.05,0.12,0.3,0.46,1.08,1.66,2.23,2.98,3.26
20/10/2011,0.02,0.03,0.06,0.12,0.28,0.46,1.07,1.64,2.2,2.92,3.19
19/10/2011,0.01,0.03,0.06,0.11,0.28,0.46,1.05,1.62,2.18,2.9,3.17
18/10/2011,0.02,0.04,0.07,0.12,0.28,0.47,1.07,1.64,2.19,2.91,3.17
17/10/2011,0.02,0.04,0.06,0.12,0.28,0.48,1.08,1.65,2.18,2.88,3.13
14/10/2011,0.02,0.02,0.06,0.11,0.28,0.5,1.12,1.71,2.26,2.97,3.22
13/10/2011,0.02,0.02,0.05,0.11,0.29,0.51,1.11,1.67,2.19,2.9,3.15
12/10/2011,0.01,0.02,0.06,0.09,0.29,0.54,1.17,1.72,2.24,2.94,3.19
11/10/2011,0.01,0.02,0.05,0.12,0.32,0.54,1.14,1.68,2.18,2.87,3.11
07/10/2011,0.01,0.01,0.04,0.11,0.3,0.5,1.08,1.61,2.1,2.78,3.02
06/10/2011,0.01,0.01,0.03,0.09,0.29,0.46,1.01,1.52,2.01,2.71,2.96
05/10/2011,0,0,0.03,0.1,0.25,0.43,0.96,1.45,1.92,2.62,2.87
04/10/2011,0.01,0.01,0.04,0.11,0.25,0.4,0.9,1.35,1.81,2.53,2.77
03/10/2011,0.01,0.02,0.06,0.12,0.24,0.39,0.87,1.33,1.8,2.51,2.76
30/09/2011,0.02,0.02,0.06,0.13,0.25,0.42,0.96,1.43,1.92,2.66,2.9
29/09/2011,0,0.02,0.05,0.11,0.27,0.43,0.98,1.48,1.99,2.76,3.03
28/09/2011,0,0.02,0.04,0.12,0.27,0.42,0.99,1.5,2.03,2.82,3.1
27/09/2011,0,0.01,0.04,0.1,0.25,0.42,0.97,1.49,2,2.79,3.08
26/09/2011,0,0.02,0.03,0.1,0.25,0.39,0.92,1.41,1.91,2.69,2.99
23/09/2011,0,0.01,0.02,0.1,0.23,0.37,0.89,1.35,1.84,2.59,2.89
22/09/2011,0,0,0.03,0.1,0.2,0.34,0.79,1.24,1.72,2.48,2.78
21/09/2011,0.01,0.01,0.04,0.11,0.21,0.37,0.88,1.36,1.88,2.69,3.03
20/09/2011,0,0.01,0.03,0.09,0.18,0.3,0.85,1.39,1.95,2.82,3.2
19/09/2011,0,0.01,0.04,0.08,0.16,0.29,0.85,1.4,1.97,2.84,3.22
16/09/2011,0.01,0.01,0.02,0.09,0.18,0.33,0.94,1.5,2.08,2.96,3.34
15/09/2011,0,0.01,0.03,0.1,0.21,0.35,0.95,1.51,2.09,2.97,3.36
14/09/2011,0,0.01,0.03,0.09,0.19,0.35,0.91,1.45,2.03,2.92,3.32
13/09/2011,0,0.01,0.05,0.1,0.21,0.35,0.89,1.42,2,2.92,3.32
12/09/2011,0.01,0.01,0.05,0.11,0.21,0.35,0.87,1.38,1.94,2.84,3.24
09/09/2011,0,0.01,0.05,0.11,0.17,0.31,0.81,1.34,1.93,2.86,3.26
08/09/2011,0.01,0.02,0.07,0.12,0.19,0.33,0.88,1.41,2,2.92,3.32
07/09/2011,0,0.02,0.06,0.11,0.21,0.34,0.92,1.45,2.05,2.96,3.36
06/09/2011,0.02,0.02,0.07,0.13,0.21,0.33,0.88,1.4,1.98,2.86,3.26
02/09/2011,0.02,0.02,0.05,0.1,0.2,0.33,0.88,1.41,2.02,2.92,3.32
01/09/2011,0.02,0.02,0.05,0.1,0.19,0.31,0.9,1.49,2.15,3.1,3.51
31/08/2011,0.01,0.02,0.05,0.1,0.2,0.33,0.96,1.56,2.23,3.19,3.6
30/08/2011,0.01,0.01,0.05,0.09,0.2,0.33,0.94,1.52,2.19,3.12,3.53
29/08/2011,0,0.02,0.05,0.09,0.2,0.35,0.99,1.6,2.28,3.22,3.63
26/08/2011,0,0.01,0.02,0.09,0.2,0.33,0.94,1.52,2.19,3.13,3.54
